21,1426524,282444892
21,1426531,282444899
23,1526497,282544865
23,1526503,282544871
23,1558588,282576956
24,1626485,282644853
24,1626492,282644860
26,1726485,282744853
26,1726492,282744860
27,1826494,282844862
28,1858563,282876931
29,1926498,282944866
30,2026494,283044862
32,2126497,283144865
32,2158551,283176919
33,2226517,283244885
33,2226523,283244891
34,2258573,283276941
35,2326501,283344869
37,2426500,283444868
38,2526492,283544860
38,2526498,283544866
39,2558572,283576940
40,2626507,283644875
40,2658595,283676963
41,2726501,283744869
43,2826498,283844866
43,2858574,283876942
8,586806,285799478
46,3026512,288239184
46,3058591,288271263
46,3058595,288271267
47,3126512,288339184
49,3226521,288439193
50,3326515,288539187
52,3426513,288639185
10,686658,290093634
55,3626508,293033484
55,3626514,293033490
56,3726501,293133477
57,3758588,293165564
57,3758592,293165568
58,3826515,293233491
10,718682,294319962
58,3858594,297459874
59,3926508,297527788
61,4026497,297627777
10,718806,298514390
62,4126508,301922092
63,4158593,301954177
2,132201,302122089
2,164280,302154168
3,232201,302222089
4,264291,302254179
5,332230,302322118
6,432210,302422098
6,432213,302422101
7,464297,302454185
8,532203,302522091
8,532207,302522095
8,564297,302554185
9,632210,302622098
11,732208,302722096
12,832194,302822082
12,832200,302822088
13,864300,302854188
14,932220,302922108
14,964280,302954168
15,1032220,303022108
17,1132204,303122092
17,1132211,303122099
18,1232197,303222085
20,1332220,303322108
21,1432219,303422107
23,1532203,303522091
23,1532211,303522099
23,1564295,303554183
23,1564303,303554191
24,1632210,303622098
24,1632217,303622105
26,1732219,303722107
27,1832214,303822102
27,1832218,303822106
29,1932220,303922108
29,1932228,303922116
31,2032214,304022102
31,2064300,304054188
32,2132203,304122091
32,2132211,304122099
33,2164310,304154198
34,2232221,304222109
35,2332211,304322099
37,2432224,304422112
37,2464289,304454177
38,2532210,304522098
40,2632217,304622105
41,2732233,304722121
42,2764307,304754195
43,2832209,304822097
43,2864320,304854208
44,2932224,304922112
45,2964320,304954208
46,3032221,305022109
47,3132228,305122116
49,3232210,305222098
49,3232218,305222106
50,3332210,305322098
50,3332219,305322107
52,3432221,305422109
52,3432227,305422115
53,3532231,305522119
53,3532238,305522126
55,3632231,305622119
55,3632238,305622126
56,3732224,305722112
56,3732227,305722115
58,3832221,305822109
58,3864301,305854189
60,3932211,305922099
61,4032230,306022118
62,4064320,306054208
63,4132221,306122109
1,70006,306254198
2,137917,306322109
2,137923,306322115
2,169994,306354186
3,237915,306422107
4,270016,306454208
5,337911,306522103
5,370007,306554199
6,437910,306622102
6,437916,306622108
8,537924,306722116
8,570014,306754206
8,570024,306754216
9,637933,306822125
11,737916,306922108
11,737920,306922112
11,770016,306954208
12,837933,307022125
13,869997,307054189
14,937926,307122118
14,937933,307122125
15,1037926,307222118
17,1137926,307322118
18,1237907,307422099
18,1237913,307422105
20,1337928,307522120
21,1437936,307622128
22,1470026,307654218
23,1537943,307722135
23,1570004,307754196
24,1637929,307822121
25,1670005,307854197
26,1737936,307922128
26,1737943,307922135
27,1770014,307954206
28,1837914,308022106
29,1938060,308122252
31,2037930,308222122
32,2137929,308322121
33,2170006,308354198
34,2237947,308422139
34,2270006,308454198
35,2337936,308522128
36,2370017,308554209
37,2437927,308622119
27,1786547,312165043
40,2637937,313016433
40,2670026,313048522
41,2737924,313116420
41,2737933,313116429
42,2770016,313148512
43,2837934,313216430
43,2870007,313248503
44,2937926,313316422
44,2937933,313316429
46,3037944,313416440
47,3137939,313516435
47,3137944,313516440
49,3237946,313616442
50,3337936,313716432
50,3337944,313716440
52,3437929,313816425
52,3437936,313816432
53,3537947,313916443
54,3570023,313948519
55,3637937,314016433
55,3637946,314016442
55,3670003,314048499
57,3737943,314116439
58,3837948,314216444
59,3870014,314248510
60,3937940,314316436
60,3937946,314316442
60,3970026,314348522
61,4037927,314416423
61,4037933,314416429
63,4137948,314516444
63,4170026,314548522
1,75732,314648532
2,143642,314716442
3,243642,314816442
5,343643,314916443
6,443646,315016446
6,443653,315016453
8,543632,315116432
8,575732,315148532
9,643650,315216450
11,743650,315316450
12,843649,315416449
14,943632,315516432
15,1043624,315616424
15,1043632,315616432
17,1143643,315716443
18,1243642,315816442
20,1343653,315916453
20,1375743,315948543
22,1443645,316016445
22,1443649,316016449
23,1543635,316116435
23,1543642,316116442
25,1643652,316216452
25,1675739,316248539
26,1743653,316316453
28,1843642,316416442
29,1943632,316516432
31,2043662,316616462
31,2075730,316648530
32,2143651,316716451
33,2175732,316748532
34,2243633,316816433
34,2243639,316816439
35,2343633,316916433
35,2343639,316916439
37,2443661,317016461
37,2475722,317048522
38,2543672,317116472
40,2643649,317216449
41,2743650,317316450
42,2775742,317348542
43,2843643,317416443
43,2843652,317416452
38,2518744,321285848
43,2875736,321642840
44,2943651,321710755
46,3043661,321810765
47,3143662,321910766
48,3175723,321942827
49,3243662,322010766
51,3343662,322110766
51,3343669,322110773
52,3443659,322210763
54,3543652,322310756
55,3643646,322410750
55,3643649,322410753
56,3675732,322442836
57,3743662,322510766
57,3743669,322510773
57,3775742,322542846
58,3843644,322610748
58,3843652,322610756
60,3943631,322710735
60,3975739,322742843
61,4043666,322810770
61,4043670,322810774
62,4075732,322842836
63,4143661,322910765
63,4175730,322942834
2,149358,323110766
2,181435,323142843
3,249354,323210762
4,281428,323242836
5,349359,323310767
6,449352,323410760
6,449355,323410763
7,481448,323442856
8,549357,323510765
8,581449,323542857
9,649338,323610746
9,649342,323610750
10,681448,323642856
11,749374,323710782
12,849352,323810760
14,949376,323910784
16,1049348,324010756
16,1049355,324010763
17,1149359,324110767
17,1149365,324110773
19,1249366,324210774
20,1349359,324310767
21,1381455,324342863
22,1449352,324410760
22,1449359,324410767
23,1549331,324510739
45,2986522,325947930
24,1581435,328737147
24,1581442,328737154
25,1649382,328805094
25,1681435,328837147
26,1749365,328905077
27,1781437,328937149
28,1849359,329005071
28,1881445,329037157
29,1949370,329105082
31,2049379,329205091
31,2081449,329237161
32,2149345,329305057
32,2149352,329305064
33,2181465,329337177
34,2249377,329405089
35,2349375,329505087
37,2449391,329605103
37,2481458,329637170
38,2549358,329705070
38,2549365,329705077
40,2649381,329805093
41,2749375,329905087
43,2849367,330005079
45,2949362,330105074
45,2981448,330137160
46,3049368,330205080
48,3149377,330305089
49,3249372,330405084
49,3249375,330405087
51,3349370,330505082
51,3349377,330505089
52,3449369,330605081
54,3549369,330705081
55,3649349,330805061
55,3649361,330805073
57,3749398,330905110
58,3849358,331005070
60,3949382,331105094
60,3949386,331105098
61,4049381,331205093
61,4049385,331205097
62,4081465,331237177
63,4149362,331305074
63,4181448,331337160
2,155078,331505094
2,187132,331537148
3,255064,331605080
4,287164,331637180
5,355075,331705091
5,387164,331737180
6,455075,331805091
7,487175,331837191
8,555085,331905101
8,587151,331937167
9,655064,332005080
9,655068,332005084
56,3718657,335068673
13,855084,336399404
13,887164,336431484
14,955064,336499384
14,955072,336499392
16,1055078,336599398
16,1055081,336599401
17,1155074,336699394
19,1255064,336799384
19,1255072,336799392
19,1287162,336831482
20,1355065,336899385
59,3886385,339430705
21,1387174,341125798
22,1455068,341193692
22,1455074,341193698
23,1555084,341293708
23,1555091,341293715
24,1587164,341325788
25,1655077,341393701
26,1755067,341493691
27,1787162,341525786
28,1855068,341593692
28,1855075,341593699
29,1955074,341693698
30,1987163,341725787
31,2055071,341793695
32,2155104,341893728
34,2255074,341993698
34,2287174,342025798
35,2355074,342093698
35,2355079,342093703
37,2455090,342193714
38,2555084,342293708
39,2587154,342325778
40,2655084,342393708
40,2655091,342393715
41,2687164,342425788
42,2755084,342493708
43,2855064,342593688
43,2855072,342593696
44,2887188,342625812
45,2955092,342693716
46,3055094,342793718
47,3087175,342825799
48,3155083,342893707
48,3187161,342925785
48,3187187,342925811
49,3255068,342993692
49,3255074,342993698
50,3287185,343025809
51,3355078,343093702
51,3355082,343093706
51,3387162,343125786
52,3455065,343193689
52,3455074,343193698
53,3487162,343225786
54,3555078,343293702
54,3555085,343293709
55,3655084,343393708
55,3655092,343393716
56,3687171,343425795
57,3755084,343493708
58,3855094,343593718
58,3855101,343593725
60,3955078,343693702
60,3955084,343693708
60,3987174,343725798
61,4055104,343793728
63,4155088,343893712
63,4155092,343893716
2,160780,344093708
2,192880,344125808
3,260791,344193719
5,360784,344293712
7,460771,344393699
7,460777,344393705
7,492897,344425825
8,560791,344493719
10,660778,344593706
11,760780,344693708
11,760787,344693715
4,324424,348451656
14,960791,349088023
14,960797,349088029
16,1060770,349188002
5,392196,352713732
19,1260791,353582327
19,1292847,353614383
20,1360794,353682330
20,1360798,353682334
22,1460781,353782317
23,1560801,353882337
25,1660798,353982334
25,1692891,354014427
26,1760800,354082336
27,1792868,354114404
28,1860804,354182340
28,1892870,354214406
29,1960784,354282320
31,2060800,354382336
31,2060804,354382340
32,2160789,354482325
33,2192870,354514406
34,2260790,354582326
9,624538,357140378
36,2360807,358876647
36,2392880,358908720
37,2460793,358976633
37,2460800,358976640
39,2560814,359076654
39,2560820,359076660
39,2592877,359108717
39,2592881,359108721
40,2660800,359176640
42,2760809,359276649
43,2860808,359376648
44,2892858,359408698
44,2892864,359408704
45,2960791,359476631
45,2960797,359476637
45,2992911,359508751
46,3060808,359576648
48,3160793,359676633
48,3160798,359676638
49,3260800,359776640
50,3292884,359808724
51,3360810,359876650
52,3460804,359976644
54,3560794,360076634
54,3560801,360076641
55,3660784,360176624
55,3660791,360176631
57,3760813,360276653
58,3860791,360376631
59,3892907,360408747
60,3960811,360476651
61,4060804,360576644
62,4092877,360608717
62,4092890,360608730
63,4160810,360676650
63,4192878,360708718
63,4192891,360708731
1,66500,360776644
1,98595,360808739
2,166506,360876650
4,266504,360976648
5,366510,361076654
6,398576,361108720
7,466506,361176650
7,498596,361208740
8,566516,361276660
9,598596,361308740
19,1292285,362002429
11,766507,365670955
13,866498,365770946
13,866506,365770954
14,966496,365870944
14,966504,365870952
16,1066477,365970925
16,1066486,365970934
17,1166510,366070958
18,1198587,366103035
19,1266515,366170963
20,1366516,366270964
20,1366523,366270971
22,1466496,366370944
24,1592282,366496730
23,1566516,370665268
24,1598576,370697328
25,1666514,370765266
26,1766506,370865258
28,1866520,370965272
30,1966506,371065258
31,2066508,371165260
32,2098657,371197409
33,2166468,371265220
33,2198624,371297376
33,2198636,371297388
34,2266470,371365222
34,2266475,371365227
36,2366523,371465275
37,2466524,371565276
39,2566510,371665262
40,2666506,371765258
40,2666514,371765266
41,2698607,371797359
42,2766516,371865268
42,2798606,371897358
43,2866516,371965268
43,2866523,371965275
45,2966507,372065259
45,2966513,372065265
46,3066497,372165249
46,3066506,372165258
46,3066517,372165269
48,3166510,372265262
48,3166516,372265268
49,3266526,372365278
51,3366520,372465272
51,3366526,372465278
51,3398593,372497345
52,3466527,372565279
53,3498604,372597356
54,3566529,372665281
54,3566534,372665286
55,3666516,372765268
56,3698621,372797373
56,3698627,372797379
56,3698643,372797395
57,3766526,372865278
57,3798613,372897365
57,3798624,372897376
58,3866546,372965298
58,3866553,372965305
59,3898607,372997359
60,3966536,373065288
61,3998623,373097375
36,2392266,375685322
63,4166524,377459580
1,72219,377559579
2,172202,377659562
38,2492234,379979594
3,204313,381885977
4,272231,381953895
5,372206,382053870
6,404302,382085966
7,472219,382153883
8,572230,382253894
10,672221,382353885
10,704314,382385978
11,772225,382453889
13,872243,382553907
14,972225,382653889
14,972230,382653894
16,1072231,382753895
17,1172226,382853890
17,1172229,382853893
18,1204300,382885964
19,1272213,382953877
19,1272222,382953886
20,1372232,383053896
22,1472226,383153890
22,1472230,383153894
23,1572212,383253876
25,1672242,383353906
26,1704300,383385964
27,1772242,383453906
28,1872232,383553896
29,1904320,383585984
30,1972224,383653888
31,2072222,383753886
33,2172219,383853883
33,2172227,383853891
34,2272232,383953896
34,2272236,383953900
35,2304312,383985976
36,2372216,384053880
36,2372220,384053884
37,2472239,384153903
39,2572222,384253886
39,2572229,384253893
40,2672222,384353886
40,2672229,384353893
41,2704316,384385980
42,2772233,384453897
43,2872222,384553886
45,2972233,384653897
45,2972240,384653904
46,3072233,384753897
46,3072242,384753906
48,3172222,384853886
48,3204306,384885970
49,3272233,384953897
49,3272239,384953903
50,3304319,384985983
51,3372223,385053887
51,3372233,385053897
51,3404319,385085983
52,3472223,385153887
52,3472230,385153894
54,3572242,385253906
54,3572250,385253914
54,3604323,385285987
56,3672242,385353906
56,3704320,385385984
57,3772244,385453908
59,3872212,385553876
53,3524571,389400539
59,3904310,389780278
60,3972226,389848194
61,4004312,389880280
62,4072238,389948206
62,4104342,389980310
63,4172242,390048210
1,77925,390148197
1,110008,390180280
2,177917,390248189
3,209985,390280257
4,277946,390348218
5,377939,390448211
7,477918,390548190
7,477926,390548198
8,577958,390648230
10,677938,390748210
10,677946,390748218
11,777947,390848219
13,877948,390948220
13,877955,390948227
13,910018,390980290
14,977941,391048213
14,977947,391048219
15,1010016,391080288
16,1077955,391148227
17,1177937,391248209
19,1277947,391348219
19,1310035,391380307
21,1377942,391448214
21,1377946,391448218
21,1410018,391480290
22,1477939,391548211
24,1577932,391648204
25,1677948,391748220
27,1777950,391848222
27,1809999,391880271
28,1877948,391948220
30,1977938,392048210
30,2010029,392080301
30,2010038,392080310
31,2077949,392148221
32,2110029,392180301
33,2177932,392248204
34,2277939,392348211
34,2277946,392348218
36,2377956,392448228
37,2477958,392548230
38,2510020,392580292
39,2577958,392648230
39,2577966,392648238
40,2677947,392748219
42,2777947,392848219
43,2877945,392948217
44,2910039,392980311
45,2977964,393048236
45,2977974,393048246
46,3077951,393148223
48,3177957,393248229
50,3277949,393348221
6,430099,394694675
52,3410025,397674601
53,3477950,397742526
54,3577938,397842514
7,497926,398956806
56,3710035,402168915
57,3777962,402236842
57,3777968,402236848
59,3877948,402336828
59,3910039,402368919
60,3977962,402436842
9,597998,403251182
62,4077956,406731140
62,4110039,406763223
63,4177968,406831152
1,83637,406931125
2,183651,407031139
3,215744,407063232
4,283644,407131132
4,283653,407131141
11,729949,407577437
12,797885,407645373
5,383667,411425459
6,415745,411457537
7,483661,411525453
7,515732,411557524
8,583658,411625450
8,583661,411625453
10,683635,411725427
10,683644,411725436
11,783644,411825436
11,783654,411825446
13,883665,411925457
13,915743,411957535
15,983634,412025426
15,983642,412025434
16,1083655,412125447
16,1083661,412125453
18,1183663,412225455
18,1215735,412257527
19,1283655,412325447
19,1283661,412325453
20,1315748,412357540
21,1383658,412425450
21,1383664,412425456
22,1483658,412525450
23,1515744,412557536
24,1583657,412625449
24,1583665,412625457
24,1615733,412657525
25,1683664,412725456
26,1715751,412757543
26,1715758,412757550
27,1783658,412825450
28,1883664,412925456
29,1915752,412957544
30,1983645,413025437
30,1983648,413025440
30,2015721,413057513
30,2015727,413057519
31,2083643,413125435
33,2183654,413225446
21,1430071,416666167
36,2383665,417619761
37,2483671,417719767
39,2583672,417819768
40,2683664,417919760
41,2715755,417951851
42,2783658,418019754
42,2783664,418019760
44,2883655,418119751
45,2983664,418219760
47,3083655,418319751
47,3083663,418319759
47,3115742,418351838
48,3183645,418419741
50,3283687,418519783
50,3283694,418519790
50,3315753,418551849
51,3383665,418619761
27,1797901,421228301
52,3415754,422846154
53,3483655,422914055
53,3515761,422946161
54,3583672,423014072
55,3615744,423046144
56,3683684,423114084
30,1997982,425622686
57,3783644,427408348
57,3783651,427408355
59,3883665,427508369
59,3915752,427540456
60,3983664,427608368
32,2130067,429949075
62,4083678,431902686
62,4115761,431934769
62,4115774,431934782
63,4183662,432002670
1,89381,432102693
2,189361,432202673
4,289350,432302662
4,321460,432334772
5,389360,432402672
5,389626,432402938
6,421447,432434759
7,489360,432502672
7,489368,432502680
7,521471,432534783
8,589370,432602682
10,689370,432702682
11,721464,432734776
12,789353,432802665
12,789360,432802672
12,821468,432834780
13,889371,432902683
13,889377,432902689
15,989360,433002672
15,989368,433002680
16,1089364,433102676
16,1089370,433102682
18,1189354,433202666
19,1289364,433302676
19,1289367,433302679
20,1321450,433334762
21,1389363,433402675
22,1489377,433502689
24,1589382,433602694
25,1689394,433702706
25,1689397,433702709
27,1789374,433802686
27,1789378,433802690
27,1789384,433802696
28,1889370,433902682
29,1921459,433934771
30,1989384,434002696
31,2089387,434102699
32,2121470,434134782
33,2189384,434202696
33,2221470,434234782
34,2289381,434302693
35,2321455,434334767
55,3630117,435643429
37,2489369,438696985
37,2489377,438696993
38,2521452,438729068
39,2589370,438796986
39,2589374,438796990
40,2621480,438829096
41,2721457,438929073
42,2789381,438996997
44,2889389,439097005
45,2989383,439196999
45,2989388,439197004
47,3089362,439296978
47,3089368,439296984
47,3121467,439329083
47,3121474,439329090
48,3189391,439397007
48,3189398,439397014
50,3289370,439496986
50,3321467,439529083
51,3389371,439596987
53,3489383,439696999
54,3589380,439796996
55,3621474,439829090
56,3689373,439896989
56,3689377,439896993
57,3789380,439996996
57,3789388,439997004
59,3889391,440097007
60,3989391,440197007
61,4021459,440229075
62,4089390,440297006
62,4121470,440329086
63,4189401,440397017
1,95076,440496996
1,95084,440497004
2,195107,440597027
4,295100,440697020
4,327187,440729107
6,395086,440797006
6,427150,440829070
7,495076,440896996
7,495083,440897003
8,527187,440929107
9,595087,440997007
9,627167,441029087
9,627170,441029090
10,695086,441097006
12,795078,441196998
12,795086,441197006
13,895097,441297017
15,995090,441397010
16,1095078,441496998
17,1127165,441529085
18,1195070,441596990
18,1195077,441596997
19,1295075,441696995
19,1295083,441697003
20,1327173,441729093
21,1395086,441797006
22,1495100,441897020
22,1495106,441897026
24,1595090,441997010
24,1627167,442029087
25,1695099,442097019
25,1695106,442097026
27,1795093,442197013
27,1827187,442229107
28,1895099,442297019
29,1927186,442329106
30,1995094,442397014
30,2027166,442429086
31,2095096,442497016
32,2127196,442529116
28,1835807,446432031
35,2295066,446891290
35,2327186,446923410
36,2395116,446991340
38,2495100,447091324
30,2003583,450794111
39,2595086,451385614
39,2595093,451385621
41,2695069,451485597
41,2695076,451485604
42,2795079,451585607
42,2795085,451585613
44,2895105,451685633
45,2995097,451785625
45,2995103,451785631
47,3095105,451885633
48,3195090,451985618
48,3195096,451985624
50,3295106,452085634
50,3327163,452117691
51,3395100,452185628
53,3495096,452285624
54,3595115,452385643
56,3695087,452485615
56,3695096,452485624
56,3727176,452517704
57,3795109,452585637
58,3827175,452617703
59,3895106,452685634
59,3927193,452717721
60,3995096,452785624
62,4095116,452885644
1,100802,453085634
2,132902,453117734
3,200782,453185614
3,200792,453185624
3,232892,453217724
4,300793,453285625
4,300799,453285631
5,332903,453317735
6,400803,453385635
6,400809,453385641
6,432912,453417744
7,500792,453485624
7,500799,453485631
8,532895,453517727
9,600811,453585643
10,700793,453685625
10,700801,453685633
11,732882,453717714
12,800803,453785635
13,900806,453885638
13,900812,453885644
14,932899,453917731
15,1000802,453985634
15,1000809,453985641
15,1032869,454017701
15,1032890,454017722
15,1032898,454017730
16,1100794,454085626
16,1100800,454085632
17,1132886,454117718
18,1200822,454185654
19,1300814,454285646
19,1300821,454285653
20,1332893,454317725
58,3835806,456820638
21,1400809,458579945
22,1500813,458679949
23,1532890,458712026
24,1600806,458779942
24,1632893,458812029
25,1700796,458879932
62,4103677,461282813
27,1800794,463174234
27,1800802,463174242
27,1832893,463206333
29,1900813,463274253
29,1900816,463274256
29,1932890,463306330
30,2000816,463374256
32,2100812,463474252
32,2132903,463506343
33,2200800,463574240
35,2300802,463674242
35,2300810,463674250
35,2332892,463706332
36,2400792,463774232
37,2432902,463806342
38,2500812,463874252
39,2600802,463974242
40,2632906,464006346
41,2700803,464074243
41,2700812,464074252
42,2800814,464174254
43,2832890,464206330
7,509437,466077181
44,2900813,468468557
44,2900821,468468565
45,3000803,468568547
47,3100822,468668566
47,3132889,468700633
48,3200793,468768537
48,3200799,468768543
50,3300831,468868575
51,3400819,468968563
53,3500823,469068567
53,3500829,469068573
53,3532903,469100647
54,3600823,469168567
55,3632889,469200633
56,3700821,469268565
57,3800824,469368568
58,3832906,469400650
59,3900822,469468566
61,4000826,469568570
61,4032902,469600646
62,4100822,469668566
63,4132910,469700654
1,106497,469868545
1,106505,469868553
3,206499,469968547
3,206507,469968555
4,306498,470068546
4,306505,470068553
5,338618,470100666
6,406528,470168576
7,506519,470268567
9,606519,470368567
9,606526,470368574
10,706509,470468557
10,706515,470468563
11,738595,470500643
11,738606,470500654
12,806509,470568557
12,806515,470568563
12,838612,470600660
26,1741325,471503373
15,1006526,474962878
16,1106531,475062883
16,1106535,475062887
18,1206520,475162872
18,1238618,475194970
19,1306509,475262861
20,1338596,475294948
21,1406522,475362874
21,1406528,475362880
22,1506532,475462884
32,2141674,476098026
24,1606516,479757172
25,1638598,479789254
25,1638606,479789262
26,1706508,479857164
26,1706515,479857171
26,1738628,479889284
27,1806549,479957205
28,1838589,479989245
29,1906529,480057185
30,2006518,480157174
32,2106535,480257191
32,2138599,480289255
33,2206517,480357173
35,2306517,480457173
35,2338618,480489274
36,2406508,480557164
37,2438619,480589275
38,2506538,480657194
38,2538609,480689265
39,2606536,480757192
41,2706519,480857175
41,2706522,480857178
42,2806512,480957168
42,2806518,480957174
43,2838629,480989285
44,2906531,481057187
44,2906536,481057192
44,2938622,481089278
45,3006521,481157177
45,3006528,481157184
46,3038615,481189271
47,3106516,481257172
48,3206549,481357205
49,3238616,481389272
50,3306531,481457187
51,3406528,481557184
53,3506539,481657195
55,3606529,481757185
55,3638618,481789274
56,3706532,481857188
58,3806538,481957194
58,3806559,481957215
59,3906542,482057198
60,3938608,482089264
50,3309393,485654353
62,4106528,486451488
62,4106535,486451495
52,3441545,489980809
1,112231,490845799
2,144334,490877902
3,212235,490945803
3,212241,490945809
4,312234,491045802
55,3641512,494375080
6,412241,495340113
7,512255,495440127
9,612241,495540113
10,712218,495640090
10,712221,495640093
12,812218,495740090
12,812224,495740096
13,912224,495840096
15,1012238,495940110
15,1012243,495940115
16,1112215,496040087
18,1212214,496140086
18,1212218,496140090
18,1212233,496140105
20,1312228,496240100
20,1312231,496240103
20,1344331,496272203
21,1412243,496340115
22,1444314,496372186
23,1512248,496440120
23,1544308,496472180
24,1612232,496540104
25,1644312,496572184
25,1644325,496572197
26,1712235,496640107
26,1712241,496640113
26,1744332,496672204
27,1812231,496740103
29,1912242,496840114
29,1944324,496872196
30,2012244,496940116
32,2112245,497040117
33,2212235,497140107
33,2212243,497140115
34,2244314,497172186
35,2312224,497240096
35,2312233,497240105
35,2344315,497272187
36,2412244,497340116
38,2512245,497440117
38,2544337,497472209
39,2612244,497540116
41,2712237,497640109
41,2744341,497672213
42,2812235,497740107
42,2812244,497740116
44,2912234,497840106
44,2912241,497840113
44,2944355,497872227
44,2944379,497872251
45,3012255,497940127
47,3112228,498040100
49,3212254,498140126
50,3312238,498240110
52,3412247,498340119
52,3444334,498372206
53,3512258,498440130
53,3512263,498440135
54,3544344,498472216
55,3612254,498540126
55,3644324,498572196
56,3712254,498640126
57,3744332,498672204
58,3812245,498740117
58,3812248,498740120
59,3912245,498840117
59,3912251,498840123
60,3944344,498872216
60,3944348,498872220
61,4012248,498940120
61,4044344,498972216
27,1815153,500937329
1,117937,503434417
2,150040,503466520
3,217934,503534414
3,217938,503534418
4,317970,503634450
6,417941,503734421
6,417944,503734424
7,517961,503834441
9,617940,503934420
9,617947,503934427
10,717950,504034430
12,817931,504134411
14,917955,504234435
15,1017941,504334421
17,1117953,504434433
18,1217933,504534413
18,1217942,504534422
19,1250027,504566507
19,1250034,504566514
20,1317957,504634437
21,1417961,504734441
22,1450048,504766528
23,1517944,504834424
23,1550040,504866520
24,1617957,504934437
25,1650028,504966508
26,1717945,505034425
26,1750041,505066521
27,1817964,505134444
27,1817968,505134448
29,1917940,505234420
29,1917947,505234427
30,2017949,505334429
31,2050027,505366507
31,2050031,505366511
32,2117960,505434440
33,2217950,505534430
33,2217958,505534438
35,2317958,505634438
36,2417961,505734441
36,2417967,505734447
38,2517944,505834424
39,2617970,505934450
41,2717968,506034448
42,2817970,506134450
43,2850038,506166518
44,2917953,506234433
44,2917959,506234439
46,3017961,506334441
47,3117954,506434434
47,3117962,506434442
49,3217953,506534433
49,3217957,506534437
50,3317970,506634450
52,3417980,506734460
53,3517963,506834443
54,3547268,506863748
56,3717970,507034450
58,3817970,507134450
58,3850060,507166540
59,3917950,507234430
60,3950068,507266548
61,4017961,507334441
61,4050040,507366520
62,4117959,507434439
62,4117967,507434447
1,123666,507634450
1,123673,507634457
2,155740,507666524
2,155750,507666534
3,223665,507734449
4,323670,507834454
6,423657,507934441
6,423665,507934449
7,523650,508034434
7,523656,508034440
9,623649,508134433
9,623655,508134439
10,655755,508166539
11,723676,508234460
11,723683,508234467
12,823676,508334460
14,923677,508434461
14,923684,508434468
15,1023666,508534450
16,1055746,508566530
17,1123677,508634461
18,1223666,508734450
20,1323676,508834460
20,1355746,508866530
20,1355750,508866534
21,1423657,508934441
21,1423663,508934447
23,1523657,509034441
23,1523660,509034444
23,1523672,509034456
23,1555766,509066550
24,1623683,509134467
26,1723676,509234460
27,1823676,509334460
29,1923656,509434440
29,1923663,509434447
29,1955760,509466544
30,2023666,509534450
30,2023670,509534454
31,2055766,509566550
32,2123666,509634450
33,2223687,509734471
34,2255767,509766551
35,2323677,509834461
35,2355776,509866560
36,2423670,509934454
36,2423675,509934459
37,2455774,509966558
38,2523696,510034480
38,2523703,510034487
40,2623687,510134471
41,2723680,510234464
41,2723686,510234470
42,2755767,510266551
42,2755770,510266554
43,2823679,510334463
43,2823685,510334469
44,2923659,510434443
44,2923664,510434448
45,2955743,510466527
45,2955746,510466530
46,3023664,510534448
47,3123686,510634470
48,3155756,510666540
49,3223676,510734460
50,3323680,510834464
29,1952935,513658023
52,3455776,515160864
53,3523690,515228778
55,3623686,515328774
56,3723670,515428758
57,3755787,515460875
58,3823684,515528772
59,3923676,515628764
60,3955776,515660864
61,4023680,515728768
61,4023683,515728771
61,4055776,515760864
62,4123693,515828781
63,4155776,515860864
1,129383,516028775
1,129389,516028781
3,229372,516128764
3,229380,516128772
5,329382,516228774
6,429382,516328774
8,529382,516428774
8,561480,516460872
9,629383,516528775
9,629392,516528784
11,729386,516628778
11,729391,516628783
11,761486,516660878
12,829383,516728775
14,929376,516828768
14,929382,516828774
14,961459,516860851
15,1029393,516928785
17,1129380,517028772
18,1229365,517128757
19,1261493,517160885
20,1329390,517228782
21,1429382,517328774
23,1529362,517428754
23,1529368,517428760
23,1561476,517460868
24,1629392,517528784
25,1661492,517560884
26,1729390,517628782
26,1761466,517660858
27,1829393,517728785
28,1861482,517760874
29,1929391,517828783
30,2029392,517928784
32,2129409,518028801
34,2229376,518128768
34,2229381,518128773
34,2261493,518160885
35,2329382,518228774
37,2429383,518328775
37,2429389,518328781
37,2461473,518360865
38,2529383,518428775
40,2629394,518528786
41,2729383,518628775
42,2761480,518660872
43,2829383,518728775
61,4052974,519952366
45,2961493,523055189
46,3029386,523123082
46,3029394,523123090
47,3129382,523223078
48,3161482,523255178
49,3229382,523323078
50,3329366,523423062
50,3329369,523423065
52,3429402,523523098
53,3529386,523623082
53,3529392,523623088
3,258647,524546647
54,3561470,527849470
54,3561482,527849482
55,3629402,527917402
55,3661484,527949484
56,3729382,528017382
56,3729398,528017398
58,3829402,528117402
58,3861483,528149483
58,3861492,528149492
59,3929399,528217399
61,4029383,528317383
61,4029389,528317389
63,4129410,528417410
2,135088,528617392
2,135095,528617399
3,235089,528717393
3,235095,528717399
4,267196,528749500
5,335102,528817406
5,335105,528817409
6,435107,528917411
8,535099,529017403
9,635108,529117412
10,667188,529149492
11,735088,529217392
11,735096,529217400
12,835089,529317393
14,935108,529417412
15,1035099,529517403
16,1067185,529549489
17,1135111,529617415
17,1135116,529617420
17,1167178,529649482
18,1235110,529717414
20,1335098,529817402
20,1367190,529849494
